predicted_scores,ground_truth_scores
0.1210858,57.640755
0.24245994,62.14706
-0.023026483,34.415966
0.25361353,52.763275
0.22820878,54.29054
0.24570842,72.38348
-0.079193234,25.68125
0.21927533,44.513275
-0.073421136,29.94375
0.24303143,62.7375
-0.07664697,35.694195
0.2061865,59.78125
0.2074132,53.15678
0.25666368,70.47727
-0.06635923,41.0125
0.23472704,50.900486
0.25501415,74.15
0.18293233,53.086864
-0.08007631,27.318182
0.25231192,62.25625
-0.04465382,39.90302
0.25379103,62.24576
-0.06650232,35.227272
0.18600284,69.38636
-0.07282423,49.591103
-0.08207896,34.889706
-0.04947618,40.223682
-0.076645605,34.0
-0.08041602,24.727877
0.25764942,78.4661
0.2614515,74.620766
0.06465353,46.82563
0.23555003,67.07366
0.14832284,55.875
0.2172691,68.49354
0.2381335,82.48684
0.2569086,77.260506
-0.08127105,15.142858
0.25133535,72.7542
0.24192576,74.10644
-0.07598857,38.480602
0.18427317,58.75
0.26736,67.96622
0.19068752,46.810974
0.2558547,68.2867
-0.08038883,33.85268
0.26346633,81.0177
0.25342834,65.47479
-0.08178479,29.399038
0.25356314,70.47794
0.26068947,69.08178
0.22543748,50.865044
0.19348888,57.79241
0.21100973,53.05
0.2564606,71.194916
0.19784805,50.76829
0.24803554,59.575
0.2204001,52.39823
0.16220185,45.289474
0.24303149,72.787315
0.24540742,63.017242
0.23948272,63.256943
0.22762881,67.445946
-0.03161375,44.125
0.2506677,70.57743
0.2508188,72.5
-0.0805082,29.912163
0.22425272,62.285713
0.2048401,53.398647
0.26360938,74.86449
0.24150138,57.30625
-0.07905592,34.07112
-0.026231198,48.09071
0.15785655,51.6
0.26246142,72.5514
0.23319809,57.25
0.25414154,69.89103
0.23217137,68.09513
0.26489398,74.28378
0.25788447,55.533897
0.24794202,72.56875
-0.025276968,37.025
-0.07667388,40.0
0.24180304,75.67308
-0.08035238,29.506697
0.1705561,62.035397
0.22822991,65.552635
-0.066458955,37.189075
-0.06594438,38.40948
-0.080701336,32.12815
-0.07952427,27.04861
0.23477976,56.75625
0.23545717,63.7
0.25338003,69.56035
-0.08053206,40.671738
0.23635544,57.530434
-0.0081935935,47.28761
-0.08119415,31.175676
0.23575385,74.31739
0.22545938,73.068184
-0.08038386,40.17073
-0.07299629,41.77404
0.24358292,66.55
0.25809154,77.12805
-0.054431986,47.558697
-0.07698718,38.74375
0.2400988,63.509617
0.22623982,58.672897
0.25502887,58.37156
0.24685077,79.375
0.2156917,53.602566
0.21906844,57.91743
0.108478226,57.2375
0.2597363,70.05042
0.2324367,74.58108
0.019607773,47.211956
0.23781584,70.3
0.251143,61.550457
0.20741774,71.93458
0.24652843,60.77206
-0.08047937,17.01875
0.13421941,54.166668
0.15653658,55.51168
-0.0056995284,51.568344
-0.079013474,32.854168
0.2553541,60.79358
0.26797092,68.17857
0.2555808,68.67921
0.018563427,53.875
0.24183072,79.73684
0.18442766,51.20714
-0.07653929,36.51695
0.26024142,67.57895
0.110666744,56.02523
-0.005474996,40.16892
-0.07892833,37.12162
0.25703594,68.85811
0.11573749,49.988937
0.2289566,78.41741
0.26482424,62.155964
-0.04422584,43.4979
0.23212843,70.466385
0.2616362,72.35526
0.21063918,63.58621
0.22489293,79.76956
0.26655638,71.04717
0.24197575,46.195652
0.26501787,71.43697
0.098538615,52.506756
0.23739447,63.139908
0.22393356,64.350914
-0.08176198,26.95
0.25335887,62.534405
0.14459701,46.019398
-0.07887464,31.86875
-0.06868492,38.367645
0.25608987,74.62605
-0.081271,26.969564
0.2510778,68.925
-0.0805832,21.166666
0.23629326,56.115547
0.25372753,67.62395
0.2489537,64.20339
-0.074973494,50.21795
-0.08085696,26.37395
-0.08006075,23.956522
0.20640917,61.332607
-0.064836144,38.725
0.15846336,52.48884
0.22740981,55.083332
0.1616639,42.955128
0.24645029,75.94915
0.2614356,62.585526
0.2619771,74.4469
0.24061829,64.2243
0.030600887,49.125
0.25553983,72.43125
0.037234165,55.256756
0.25884438,70.97768
0.0142235225,49.208694
0.21003348,53.18125
0.25128222,71.15966
0.25457814,56.61875
-0.057109326,53.57627
-7.1390474e-05,53.77027
-0.08069371,37.7437
0.24897097,63.117645
-0.08079545,19.094538
-0.08040589,34.305557
-0.082647026,30.615385
-0.08090257,12.185096
0.0180973,45.52027
-0.04112672,37.03205
0.26631418,73.44748
0.25000238,75.73529
0.086098924,50.651375
0.23085429,62.243244
0.2228378,62.442856
-0.06725634,45.092438
0.2358446,76.76974
0.26130763,68.48077
-0.0813822,28.592438
-0.041373026,46.639908
0.24257138,54.69737
0.2317846,55.907562
0.020275533,47.169724
0.24843706,68.33572
0.20624948,57.276787
0.21862207,54.76483
0.08993512,55.87385
0.22356793,61.3
0.2593663,78.44104
0.11086526,39.681602
0.24809055,71.16216
0.25101238,77.925674
0.26294142,67.15
0.25417712,65.87864
0.24882838,56.942856
0.19556868,58.165928
0.22633621,83.43067
0.2634029,70.38461
-0.072420135,48.666668
0.25789398,61.03348
0.24076034,65.47479
0.24641435,58.59434
-0.08166238,37.344593
-0.06126027,47.81875
0.24189329,67.14348
0.26663244,77.79375
0.0080017615,60.55252
-0.014991178,54.993305
0.040505264,50.91949
0.26086625,70.10256
0.23968588,57.530434
0.15600024,54.275425
0.23274566,66.03378
0.26369035,69.60897
-0.07205449,43.417454
0.2534799,57.74565
0.23996936,80.52702
-0.080288984,23.706423
-0.068627864,50.570515
-0.080056384,27.847458
0.22230552,75.46154
-0.08084159,18.960176
-0.08101404,21.29054
-0.07995944,26.27027
0.22729659,57.375
0.0119321495,54.662846
0.24198674,75.410194
0.2343859,63.731133
0.23011231,63.79957
-0.08085849,20.60321
0.25265375,57.23624
0.2285606,67.0
0.24425718,75.364586
0.24274912,60.328262
0.24690914,76.69375
0.16573614,44.53348
0.18037046,56.9625
-0.006065538,46.63053
0.24748614,65.66216
0.1018843,48.12162
-0.07997787,25.068808
-0.08004579,32.336136
0.26618353,71.29832
0.2471849,69.31309
-0.06565141,49.623894
0.25366727,66.16807
0.2547245,67.23131
0.23721802,69.263275
-0.08095769,25.304054
0.25603744,76.82143
0.21385297,60.517857
0.13364413,44.554054
-0.03136783,49.54241
0.24127914,68.68056
0.20177495,56.305557
0.24661832,70.355934
0.24151316,68.11487
-0.06637014,31.542553
0.233195,66.15385
-0.081516914,26.304623
0.019408742,46.18919
0.25655264,69.04425
0.24268305,69.56311
0.2489685,66.00431
0.24304113,55.554054
0.2383926,68.46822
0.2587901,76.41875
-0.012764682,50.42699
-0.073348396,40.703125
0.23155324,46.052174
0.26354027,73.48214
-0.0351479,50.658653
-0.080179416,29.552174
-0.08061717,14.378378
0.26201627,66.05089
0.26566166,68.82452
0.26330203,63.641594
0.05158134,34.27966
0.18926325,47.033615
0.23434569,77.29425
0.25972992,70.03538
-0.080587015,21.313025
-0.08072722,27.060747
0.21500961,48.45714
0.26456416,62.91087
0.03405273,44.586285
0.2541016,54.415253
0.26156834,76.05882
0.22188269,71.33475
0.24133642,72.093475
0.23908961,60.283184
0.23586637,70.49324
0.25911185,77.4359
0.25941232,67.69915
0.2566439,70.358406
0.24814382,63.366974
0.2309953,69.08108
0.24489638,83.34434
-0.080522075,24.22479
0.19401863,46.2375
0.25931814,71.72573
0.2521749,65.03211
0.24529864,56.82767
0.22174217,75.961205
0.20774591,56.856556
0.23417935,78.14865
0.23382905,60.162163
0.2155062,61.57237
-0.014439762,34.62924
0.23751827,55.95339
0.25100997,74.417435
0.11854683,53.71239
-0.068557225,46.26739
-0.07929282,36.70378
-0.07048727,44.017857
0.23909065,64.75728
0.18927999,48.93919
-0.071806245,43.587837
-0.07191904,34.138657
0.18158114,51.199154
0.2161863,52.581776
0.25712746,68.98884
0.21303788,66.61085
-0.08148897,31.8
0.22823933,65.32079
0.23853347,59.052753
-0.08046568,11.51875
0.24914297,69.304054
0.26041877,64.34322
0.20450965,48.57767
0.2451709,53.44643
0.062145557,35.275
0.23841718,75.09434
0.17519034,52.597458
0.23668392,60.61522
0.26490682,74.88496
0.25374076,68.66514
0.23037082,64.83263
-0.077904515,36.497707
0.21911469,70.98517
0.25879475,70.33028
-0.0042286804,47.33259
0.2436713,74.72973
-0.010871119,50.742645
0.24119493,76.38793
0.22410847,70.03205
0.25717244,73.026085
0.248611,57.28178
-0.057988852,43.09813
0.22560778,61.336864
0.24795552,62.585526
-0.06225287,43.0
0.24172889,75.91892
0.18872225,55.495415
0.225642,61.447117
-0.08247434,30.555826
0.21207598,76.29054
-0.05987773,43.658535
0.23295292,65.90487
0.24148096,62.42437
-0.08103354,31.77027
0.24702573,62.47059
0.04517479,50.63983
0.24320257,61.84375
0.0047723046,32.572117
-0.07414811,34.584072
0.09610183,64.15756
0.25133243,58.176086
0.23232095,72.25664
-0.0804843,39.30357
-0.07861797,38.27778
0.250075,49.49565
0.26414642,69.13616
-0.08083826,33.37076
0.24458368,72.840706
0.2385748,72.041664
-0.06268158,36.4527
0.1895751,55.256756
0.214471,69.5684
-0.08027757,21.02564
-0.012281817,50.21552
0.252453,68.99375
-0.06401128,52.1875
0.23849179,73.30882
0.2430165,73.7375
0.25352025,61.594826
0.21628189,45.373787
0.26023877,82.38513
0.24979845,63.611607
0.2225965,67.154205
-0.08027717,24.602175
-0.017527005,40.02609
0.22315304,52.38771
-0.077044174,40.875
0.18268391,50.282894
-0.07904047,37.79054
-0.08166452,30.84756
-0.08015348,32.33486
0.17925106,58.068806
-0.05816195,38.286766
0.22579534,65.94231
0.2420419,70.85
0.08521269,45.0
-0.046044644,39.449543
-0.010849333,49.497665
-0.056029305,41.432434
0.230442,76.99519
0.24892789,58.824326
-0.078449026,43.986843
0.24506146,74.15487
-0.080897965,29.26389
0.24204358,65.831856
-0.08104199,40.251953
0.21844776,65.589745
-0.08082927,18.54054
0.21689287,80.75
0.2547363,73.99152
0.236931,71.893105
-0.08042556,16.9
-0.08113763,7.5168066
-0.061469335,40.00658
0.2508717,62.645832
0.23281051,66.21429
0.22967662,56.741302
0.22114591,68.74083
0.22532931,62.912163
0.23531397,58.21028
0.24929936,66.60714
0.24667197,75.19388
0.20259146,62.557693
0.12778881,47.141594
0.16215245,48.384617
0.06524008,48.91111
0.088937186,39.076923
0.22274776,57.412163
0.19923404,56.12168
-0.02282608,47.95
0.22667386,48.455128
0.2590181,72.7542
0.2540033,76.10345
0.15455249,45.025
-0.074316934,31.73125
-0.07693334,43.786766
0.25277138,66.92826
0.23763545,80.2146
0.26973984,67.56068
0.22914566,72.43125
0.20806763,64.75728
0.24828772,67.13983
0.26627618,69.194954
0.23350091,64.15756
0.26203823,62.94612
0.24559295,61.054054
-0.06777819,31.48913
-0.08062457,26.9979
0.24815997,64.55296
0.26145095,69.649086
0.19468053,73.886955
0.24020055,50.22682
0.2579725,66.85268
0.23265487,62.66875
-0.031758875,35.398304
0.24490105,72.34286
0.23568988,63.7
0.24077865,72.7
0.13447395,52.508698
0.2426728,62.978992
0.24537525,67.207985
0.11598893,41.62076
0.2106895,67.29464
0.25665584,61.425674
0.2616676,63.34198
-0.08133134,24.325
0.24728066,58.308037
0.25108403,72.373856
-0.08133907,27.269737
-0.080407746,32.393806
0.23826294,78.19131
-0.081141174,29.46523
0.050498642,37.35593
0.24824049,62.68578
-0.0433698,50.429485
-0.07707338,37.535713
-0.06318019,56.02523
0.21488954,54.889908
0.24338047,75.83929
0.22938675,59.41892
0.26437098,72.925
-0.07886336,46.09534
0.25064403,57.52778
-0.048555136,25.824324
0.24132808,68.10491
0.18054058,59.449154
0.24610387,73.0641
0.26215774,74.26282
0.23832859,60.721237
0.24643221,71.544495
0.25408086,67.07051
-0.081851386,34.651318
0.24444695,62.385593
0.2512852,77.725
0.24052885,60.695755
0.22674844,51.925
0.23344658,67.297295
0.23949246,65.73649
0.23517488,66.306725
0.23204793,66.325
0.2375831,71.3421
0.25008428,60.869267
0.25847438,67.34664
-0.080873355,24.628641
0.08904258,45.316372
0.18212776,54.004425
0.26009646,72.12621
-0.07170605,42.39732
-0.07649311,39.814285
0.20934315,59.395653
0.23660111,65.19748
0.23498279,72.5
-0.081729494,10.025641
-0.081653684,17.707983
-0.07601147,45.256355
0.25725684,80.91739
0.26354513,72.19444
0.23612946,62.580357
0.23788789,69.649086
0.20766796,73.27564
0.26065952,73.01271
0.2004281,57.294117
-0.07066502,34.07112
0.26202488,66.92431
0.07370778,44.8
0.25428492,74.72973
0.2605465,71.95
0.24160177,62.563026
0.25193086,73.04526
-0.07035913,35.21101
-0.080959305,35.156544
-0.073822156,48.069195
0.23263742,77.4054
0.26313564,69.188774
0.25958365,69.79911
-0.060884766,45.504585
0.26639646,69.04358
0.2494265,72.61555
0.2036994,58.68125
0.22204402,58.104347
0.24400657,61.36779
0.25397503,66.56195
0.26201704,78.161766
0.24898122,63.464287
0.24871902,70.02009
0.2632495,77.659294
0.23435532,72.5
0.2551771,64.88074
0.21762443,58.60652
-0.026565067,49.779125
0.2454612,68.94118
0.26156455,71.93458
-0.07002246,53.300457
-0.07723644,34.72794
0.2497172,61.550457
0.07352956,49.31081
0.25977305,74.20127
-0.079182014,21.296461
0.18258932,54.407894
0.027192738,51.7375
0.24123083,75.8446
0.06314319,53.74359
-0.08025082,16.984375
0.04226319,41.27941
0.24227549,65.46186
0.22564867,72.08878
0.25051707,70.314735
0.2309631,60.925
0.2511491,56.163136
0.23562236,70.48165
0.24134088,70.28602
0.24944003,62.175846
0.25419044,72.797295
0.23866753,66.221695
0.24133274,57.548542
0.20725153,81.081894
0.12120872,51.934784
0.2501692,63.372845
-0.08018594,11.929487
0.25073263,79.7433
0.22545977,56.6875
0.20005734,54.694916
0.025868062,49.65187
0.25149146,75.74359
-0.08172943,34.6875
0.244297,67.297295
0.2578892,72.206314
0.024586558,48.50625
0.2261934,65.754715
-0.059863105,41.31739
-0.08062101,21.02564
0.23655716,72.574326
0.2411841,74.54487
0.2365123,58.682926
0.25115755,63.44266
0.2350871,72.10381
0.23372126,52.22174
0.24818358,62.95
0.25417113,74.75828
0.24049197,77.702705
0.26404816,71.675
0.21330059,63.20946
0.124747366,49.33125
0.0479902,47.037945
0.2291802,74.3411
0.23506717,56.32798
0.26035997,69.322815
0.22508028,60.968487
0.17471457,55.193966
0.11476552,48.716217
-0.06254244,47.44181
0.23546773,76.57589
0.253923,73.32767
0.22509849,69.90278
0.21922833,62.665253
0.2556475,63.90625
0.21437864,61.619564
0.2396037,59.129932
-0.08161749,32.39195
0.25924775,67.57895
0.22875024,56.176605
0.24022314,73.71186
0.24015085,65.58784
-0.038464025,26.728813
0.26228163,69.925
0.2435206,55.588783
0.24819535,65.85644
0.23580779,61.603382
0.25138053,69.55
-0.07874263,21.415255
-0.080312036,13.567757
0.25575805,62.43182
0.22837129,73.61556
-0.051668305,40.16892
0.2608191,65.805176
0.24626651,71.71429
0.24803422,64.06356
0.24671417,69.91541
0.16333619,49.445488
0.23298545,61.619564
0.24436781,65.182205
0.26388198,71.76835
0.22570577,78.65131
0.013220354,48.88084
0.24749652,64.39103
0.255196,57.7875
0.25234827,68.23364
0.16798799,61.939075
0.23410378,78.22298
0.22644012,47.898647
0.08560822,64.294
0.13305843,54.59351
0.23929569,63.08125
-0.07620032,48.819443
-0.0794312,48.61842
0.24712203,75.175674
0.21730706,58.825
0.24699792,76.00625
-0.00014628921,42.82895
0.21776156,68.817795
0.2466344,56.65925
-0.08164958,30.49375
0.23365837,66.35992
0.25454393,54.330357
0.2322925,68.73319
0.23014066,82.736115
-0.03677815,45.119564
0.14426225,33.18973
0.23908816,57.311928
-0.08032919,35.964287
-0.0810783,18.539915
0.083033614,47.699543
0.17705086,42.53205
0.23555724,57.56144
-0.07836477,40.81818
0.22803006,56.245537
0.0581735,48.649532
-0.06623203,41.556725
0.24596821,74.935715
0.2579228,61.896187
0.2574008,64.37168
0.2495406,62.8
0.10714204,53.839287
0.24671766,79.26923
0.2460322,75.779816
0.2551434,65.521225
-0.026098294,41.685898
0.0053823437,56.61875
0.2567913,67.13866
0.1297442,50.980583
0.26525113,69.37712
0.24752165,81.55882
0.25452828,72.8125
0.24359192,77.34869
0.21955176,59.575
0.19246782,56.40367
0.21597798,56.570755
0.23004107,58.12076
0.26524863,71.83108
0.22760348,52.74342
-0.07260435,29.71934
-0.07869319,47.98305
0.24851917,74.467674
0.20869987,60.089745
0.26225623,73.04018
-0.078423366,31.85084
0.25421578,77.51875
0.14543383,57.631355
0.2551423,71.38608
0.2429791,63.315533
0.2643702,67.675
-0.07895388,45.170353
0.2100246,61.65278
0.05825557,50.197247
0.25063968,64.5023
0.25485477,67.83193
-0.08026511,12.243362
0.26496992,79.15
0.021059703,34.949116
-0.05549034,42.180084
0.26294148,65.60045
0.21376546,58.360847
-0.05782238,36.582607
-0.012931908,40.40777
0.2413332,72.06092
0.21790755,53.12832
-0.075741634,40.912163
0.21351445,71.9646
-0.028314771,45.885593
0.2545757,74.8817
0.24085326,73.51316
0.019814782,57.70946
0.22179529,68.76336
0.23748377,66.62156
-0.054653153,46.65948
0.21342078,64.597084
0.22935878,52.39823
0.2574125,66.4054
0.25838926,55.464603
-0.007511648,46.16875
0.23998864,66.69159
-0.081348844,38.599556
-0.07703544,40.66055
0.23529458,68.275
0.2509969,67.78913
0.2411229,75.6183
0.25024185,75.39865
0.07992949,55.20327
0.254619,69.25641
0.23082699,67.20625
0.008957888,50.138157
0.057593774,66.26991
0.12694885,40.29605
0.26171568,67.98718
0.24631558,68.04054
0.122851245,44.858974
0.23736931,63.325
0.24599497,48.163715
0.24417059,73.630844
0.23288082,80.414635
0.21209858,77.97406
0.24932525,66.70536
0.24401852,74.238205
0.25004247,68.52184
0.24869816,71.08849
0.2424985,69.92036
-0.05600148,30.256302
0.02132476,38.068493
0.22962417,70.039474
0.25351444,62.76351
0.2549997,64.39865
0.21461731,49.75564
0.25662017,75.765625
0.13263626,48.55
0.021092704,35.09513
0.23044375,73.13461
0.24481432,76.541306
-0.061430946,56.34071
0.17894474,53.81473
0.038159523,53.101353
-0.057078358,50.08051
0.22415233,76.49115
0.25568408,72.600914
0.24483064,62.580357
0.2511682,73.47664
0.25305238,61.756355
0.1587457,54.243057
-0.08242377,20.27311
0.25430927,74.30921
-0.08071977,26.37857
0.2594687,69.346985
-0.0034703026,54.14375
0.054523442,47.94469
-0.07921953,30.537947
0.25352535,68.88771
0.25481752,66.470184
0.0049741217,50.35268
0.26119047,77.97669
0.2553849,70.68446
0.25517043,63.747597
0.19276285,42.82895
0.22749269,62.17347
0.24830578,72.89286
0.19938526,61.896187
-0.062290307,34.856133
0.20691052,45.316372
-0.07509254,48.402542
0.25959283,74.5625
0.26391295,74.28883
0.2307078,72.44388
0.2429573,72.85981
0.23943372,61.785378
0.009011756,40.66055
0.22849928,57.475
0.26084295,69.16737
0.23878343,61.83411
0.18755911,53.81473
0.24551746,76.38793
-0.08056589,21.057339
0.2309744,67.21154
0.24142163,71.583336
0.2513124,61.6375
0.2169635,61.52311
0.019529222,48.64189
0.15632239,56.70792
0.22192602,81.320755
0.23517886,64.35742
0.2532626,73.839745
-0.08035032,21.202755
0.17812125,48.081898
0.24984229,65.448715
-0.0038183038,43.962265
0.24240068,63.58108
0.2367612,62.138393
0.15832527,56.260777
0.26466477,79.99764
-0.067919366,32.364223
0.07553572,59.56027
0.25850272,65.685844
0.11476201,59.052753
0.22172973,70.32773
0.25838655,79.0067
-0.079519294,31.027027
0.050225705,32.39195
0.24824297,60.325
0.23706408,79.66964
-0.059241768,44.294872
0.24320029,46.18578
0.25832748,76.91514
0.23347124,72.021736
0.23530187,72.93421
0.26012713,71.44782
0.2442657,69.412735
0.24043527,67.56896
0.18647863,50.87162
0.2527019,63.972477
0.26077276,75.54204
-0.021481534,51.506096
-0.08079226,30.256302
0.2643736,69.95755
-0.08113746,17.292017
0.23813953,68.663864
0.25399783,55.80357
0.16533555,46.375
-0.08053474,28.075
0.23280676,60.867256
-0.012003119,56.982143
0.1128502,43.983192
0.17940354,51.898304
0.14585184,59.195946
0.24409783,73.77679
0.2545807,71.71429
-0.07977304,29.007961
0.24717154,59.91814
-0.080380976,26.096638
0.20744807,61.23301
0.2448904,60.74375
0.24117835,71.232605
0.033885445,49.837055
-0.048400026,43.29054
0.23012194,72.847084
0.22931431,76.060265
0.20343654,69.11926
0.25509414,69.872765
0.2447603,60.288136
0.26159883,63.113636
0.25580144,71.35
0.26417282,67.629234
0.24408618,65.810814
0.23131847,80.23113
0.2500486,70.358406
0.23736273,68.69231
-0.017906949,50.636364
0.25762957,69.701324
0.23663586,57.918068
0.24108031,73.320564
0.241486,74.71028
0.2619107,62.771008
0.24294558,64.51699
0.2576597,54.73077
0.18020909,58.669903
0.12134764,58.969025
0.2490526,79.195656
0.19355531,56.72794
0.2637927,71.194916
-0.074697144,44.947117
0.23550564,75.25
-0.08184141,18.713236
0.25143844,76.63785
0.052240998,55.495415
-0.049218375,39.925
0.24869491,67.693924
0.24528617,72.76699
0.2010103,57.086136
-0.08220281,30.390625
-0.08179659,25.220184
0.24582626,66.4054
0.2506347,66.926994
-0.08130378,27.566513
0.24616975,64.06356
0.22125122,59.118305
0.24007015,65.11842
0.24950013,61.04565
0.055154793,56.171875
0.20326103,60.24286
-0.08088897,25.819328
0.22274852,63.60294
-0.08075106,19.770641
0.26615858,76.1589
0.112739556,47.26875
0.19022505,43.7625
0.24679726,61.5257
0.2470583,58.892242
-0.07594735,36.25
0.24661613,73.947365
-0.03162975,48.91055
0.23017874,71.86161
0.2364417,82.56739
0.25583878,64.5023
0.21700187,82.81881
0.22860287,69.0625
0.24802098,72.19863
0.25465786,63.325
0.24609508,64.5692
-0.0803223,44.67647
0.2113239,58.15
0.25348407,71.99342
0.24807532,62.2
-0.08067915,32.98821
-0.081722416,21.947826
-0.06941259,44.777027
0.24607213,82.825
0.001553145,35.620537
0.2333503,76.76974
0.26146954,70.06637
0.25060079,67.763885
0.033942744,45.590908
0.25955918,77.659294
0.2435753,65.4875
0.20583999,58.825
0.022789737,46.59598
0.2608044,71.93382
0.24674672,67.74324
0.2586948,67.68233
0.22549535,71.26483
0.23654525,68.46822
0.23846611,61.30531
0.15454936,38.919724
0.25568473,70.567566
0.16859351,51.993534
-0.08105458,23.798986
-0.08214156,36.460526
0.00959196,51.758476
0.22165266,64.36854
0.24997799,70.70872
0.26030698,72.87288
0.23750935,76.39783
0.22227755,77.896225
0.2581466,71.97973
0.22864293,67.94911
0.25611112,69.51087
0.26455027,72.89286
-0.067765355,39.600918
-0.081063405,33.634956
0.25026372,76.4399
0.21579657,54.035713
0.2521266,80.77391
0.2377474,71.62617
0.2612928,76.548615
0.2449833,73.35177
-0.020538181,40.66055
0.2360947,66.03883
0.2158496,56.38261
0.22280699,48.935345
0.22541146,64.434875
-0.07960244,23.82243
0.22205862,72.600914
0.07978658,47.772728
0.21850225,75.10268
0.20737426,51.886555
0.24308221,72.58271
0.24378526,71.91222
0.23806328,76.46957
0.23434544,59.70759
0.25247824,64.91956
0.24985924,75.17949
0.22777005,61.180805
0.2572144,67.66295
-0.08096749,23.305555
0.24951044,65.88513
0.22889769,71.82415
0.25671685,67.14732
0.22993852,64.53205
0.23770861,75.63915
-0.04538877,53.37277
0.24180101,73.48786
0.20257646,57.86607
-0.0618786,36.582607
0.057599287,40.66055
0.26574498,64.975
0.24043508,75.87395
0.24953656,76.675
-0.07920332,35.44375
0.26443973,69.773705
0.2383554,57.824768
0.25148797,73.6934
0.26599252,64.291985
0.049293965,44.818398
0.2245139,58.75
0.22629784,59.80963
0.22320046,56.570755
-0.08030953,28.35135
-0.08025564,24.88913
0.24092966,53.771553
-0.080738485,18.752232
0.25403786,61.550457
0.26224205,61.881943
0.26362804,82.17411
0.25988713,57.48649
0.2467766,79.93432
0.22634782,64.60256
0.22935654,66.26339
-0.08115924,16.9
0.23283736,67.502174
-0.07994661,30.432432
0.22746652,54.925
0.24997148,76.697365
0.23248035,64.44469
-0.081652634,35.323112
-0.026004331,47.700893
0.18503138,56.997787
0.25778684,74.747826
0.2599219,67.80097
0.24976347,71.616974
-0.059879616,45.774273
0.23787488,74.31739
0.26425827,74.16038
0.24240287,56.023304
-0.053768486,45.445946
0.23178661,63.810925
0.09133286,60.55252
-0.063825354,38.087154
-0.027011462,42.688053
0.2573021,68.291306
-0.07945607,29.771008
0.2558114,64.4316
0.24286397,59.728813
0.23870333,53.425
-0.077369444,38.238533
0.25395575,66.925674
0.25517204,68.95763
-0.08136276,35.89823
0.24206534,63.01483
0.23325633,68.45588
0.25240478,80.26875
0.23937742,61.95043
0.23159064,61.62615
0.25442138,56.40367
0.24087666,54.76483
0.090515986,55.318584
0.13407819,52.655407
0.23272988,81.1625
0.22956774,72.32964
0.24853535,56.924778
0.23988935,62.54856
0.1928496,55.76891
0.26428238,64.13348
0.22238086,80.40625
0.23952064,64.34322
0.22615224,62.11111
0.0499976,40.628204
0.23193055,67.21154
-0.07990247,42.330883
0.25892198,66.58403
0.21678792,74.538795
0.1429382,53.125
0.257294,74.27941
0.2447286,75.85
